x,T_Cu_outer,T_PTFE,T_Cu_inner,dT,T_average
2.841666666666667,16.384960299263092,16.38496080179477,16.384960416135996,1.1687290424333696e-07,16.384960505731286
2.8530333333333333,16.21994810635954,16.219948440335585,16.219948151828632,4.546909337932448e-08,16.21994823284125
2.8644000000000003,16.05403663376201,16.054036793234815,16.054036605281404,-2.8480606317771162e-08,16.054036677426076
2.875766666666667,15.887182234208836,15.887182212795658,15.887182129066737,-1.0514209947132258e-07,15.887182192023744
2.8871333333333333,15.719339247786536,15.71933903863582,15.719339063095523,-1.8469101270568444e-07,15.719339116505958
2.8985000000000003,15.550459851804785,15.550459447559376,15.550459584491659,-2.673131263009054e-07,15.55045962795194
2.909866666666667,15.380493896805081,15.380493289561844,15.380493543600231,-3.5320485025636117e-07,15.380493576655718
2.9212333333333333,15.209388727104637,15.209387908370257,15.209388284531029,-4.425736079838316e-07,15.20938830666864
2.9326000000000003,15.037088984056933,15.037087944699454,15.037088448418759,-5.356381738153004e-07,15.037088459058381
2.943966666666667,14.863536389954652,14.863535120150232,14.863535757325709,-6.326289430091947e-07,14.863535755810197
2.9553333333333334,14.688669510202732,14.688667999377222,14.68866877641464,-7.337880916225004e-07,14.688668761998196
2.9667000000000003,14.512423491041181,14.512421727805865,14.51242265167157,-8.393696102615422e-07,14.512422623506206
2.978066666666667,14.334729769689158,14.334727741770092,14.33472882004998,-9.496391779606483e-07,14.334728777169744
2.9894333333333334,14.15551575330181,14.155513447462067,14.155514688428063,-1.0648737465146496e-06,14.155514629730646
3.0008000000000004,13.974704462564826,13.974701864518881,13.97470327720395,-1.1853608761214218e-06,13.974703201429218
3.012166666666667,13.792214135080396,13.792211229399872,13.792212823682748,-1.3113976482515e-06,13.792212729387671
3.0235333333333334,13.607957782900371,13.607954552910243,13.607956339611217,-1.4432891539684078e-06,13.607956225140612
3.0349000000000004,13.421842697609526,13.421839125273777,13.421841116263227,-1.5813462983516047e-06,13.421840979715512
3.046266666666667,13.233769895219773,13.233765961015633,13.233768169336901,-1.7258828712840568e-06,13.233768008524104
3.0576333333333334,13.043633491761085,13.043629174540662,13.043631614549419,-1.8772116661125438e-06,13.043631426950387
3.069,12.851319998791435,12.851315275629885,12.851317963152134,-2.035639301567471e-06,12.851317745857816
3.080366666666667,12.65670752602689,12.65670237205595,12.656705324567262,-2.2014596279262832e-06,12.656705074216699
3.0917333333333334,12.459664875823453,12.459659264049707,12.459662500878323,-2.3749451294463597e-06,12.459662213583828
3.1031,12.260050511210366,12.260044412317555,12.260047954874329,-2.5563360370739474e-06,12.260047626134083
3.114466666666667,12.057711375429664,12.057704757565045,12.057708629603248,-2.745826416017394e-06,12.05770825419932
3.1258333333333335,11.852481536285204,11.852474364830606,11.852478592738647,-2.943546556721799e-06,11.852478164618152
